gene_ID	Flower	Meiocyte	Microspore	Veg	Spm	Preglobular	Globular	Heart	Torpedo	BentCotyledon	MatureGreen	Seedling
AT1G03170	13.6831	0.728745	0.148521	0	0	0.256352	0.0837762	0.07696	0.03517865	0	0	0.1755065
AT1G03180	4.47364	44.6264	1.87781	4.8817	103.604	11.9087	10.3741	8.88145	7.837845	3.31742	1.17013	0.82248
AT1G03190	5.73592	52.9631	0.772608	0	0	5.28198	6.42712	5.921045	3.870525	4.39774	3.58207	0.9638545
AT1G03200	0.262661	0	0	301.304	0.84077	0	0	0.1224135	0	0	0	0
AT1G03210	17.2641	3.18857	1.22215	1431.95	2.18227	33.2713	37.3746	70.4943	137.341	154.876	154.7	2.26196
AT1G03220	2.71655	3.515835	0.412072	0.0988231	0	103.749	106.8	80.9817	52.2073	32.4501	13.6478	46.0693
AT1G03230	8.10025	13.329985	0.838117	32.8596	0.33566	20.4786	25.3019	31.07065	32.62845	20.8494	6.1539	6.22027
AT1G03240	0.529706	3.0633495	0	372.763	1.21946	0.607886	0.845153	0.8919675	1.059165	0	0.27858	0
AT1G03250	19.8857	17.75355	12.3212	57.7559	221.983	36.711	35.5653	27.81005	24.60335	16.2546	25.0789	3.46611
AT1G03260	5.1459	157.3915	9.97627	2.21522	54.2667	6.12688	8.08703	6.55315	7.500285	8.77318	12.5408	2.259885
AT1G03270	4.55638	31.746	1.53161	0.138395	0	5.31655	5.86421	8.017075	6.81254	11.5367	49.3896	0.583905
AT1G03280	18.5115	108.7909	2.5091	11.8703	2.1983	13.4027	18.446	15.8782	12.6843	12.3565	18.5291	3.3638
AT1G03290	21.2972	43.692	29.6744	0.758311	0.22703	8.65998	9.06095	9.877225	8.26583	4.06404	0.144396	7.373295
AT1G03300	5.5316	0.218249	0.177682	0	0	1.70323	1.98326	2.31578	1.625945	1.8679	1.80883	1.070709
AT1G03310	11.7488	0.420863	1.03874	0	0	1.38858	3.01936	4.431625	6.64433	10.9722	17.6788	5.00261
AT1G03320	0.506932	0.338241	1.85114	0	0	0	0.147975	0.0476243	0.0653909	0	0	0
AT1G03330	43.1654	60.6559	32.0323	0	0	231.669	179.324	116.835	139.7735	54.9201	49.1819	20.07305
AT1G03340	4.88015	0.34072	1.74651	0	0	0.089809	0.0337181	0.1001495	0.1381232	0.0715072	0	1.4076485
AT1G03350	24.007	115.3468	14.0434	2.34584	0	24.7146	20.3267	16.2579	15.93055	20.2131	25.3319	16.20295
AT1G03360	16.6762	74.31765	10.0036	0	0	58.7686	59.0948	39.0649	36.95705	23.3548	11.3448	2.842955
AT1G03365	7.72861	60.81855	3.37568	5.1534	26.8034	5.03993	7.47205	7.2416	4.692915	8.3204	12.3977	1.629345
AT1G03370	4.14971	51.29185	0.643459	23.0461	1.95463	1.18592	2.16009	1.83512	0.9232985	1.07234	0.266566	7.49891
AT1G03380	4.01632	82.19315	0.614057	0.294916	29.3225	1.56121	1.58767	2.09952	1.783315	2.23616	4.16576	3.96397
AT1G03390	8.5474	8.353455	0	0	0	0	0	0.0218156	0	0	0	0.772695
AT1G03400	3.58931	2.393255	0.0541231	0	0	0	0	0.0582744	0	0	0.0771886	2.217475
AT1G03410	3.26646	0.090902	0.210422	0	0	0.270292	0.672672	0.645931	0.3288775	0.827418	0.63742	0.409449
AT1G03430	12.5007	0.694277	0.275456	0	0	3.02192	4.12503	7.27845	11.0998	9.96234	14.1303	9.96607
AT1G03440	5.08862	13.16075	0.25071	0	0	7.37618	10.9699	10.52455	10.13842	12.5058	29.5608	2.4122
AT1G03445	0.262611	0.8150915	0.439252	2.97298	27.6802	0.947813	0.52624	0.289246	0.103237	0.0539409	0	0
AT1G03457	4.93417	0.2112665	0.445221	96.4611	3.87217	7.36275	19.5678	37.9058	46.45635	76.2682	57.4527	2.72367
AT1G03470	14.831	0	0.298905	0	0.171443	4.17723	4.5919	8.66818	10.3055	13.7919	44.6296	1.73876
AT1G03475	56.8758	37.07105	6.80313	0	0	36.2467	57.602	76.33265	114.487	93.7536	31.597	29.4124
AT1G03490	0.288323	6.3925	0	0	0	0	0	0	0	0	0	0.3072065
AT1G03495	1.02907	0.249983	1.34037	0.038836	0	0.897697	0.417242	0.5931735	0.4754385	0.831683	2.6572	0.8913625
AT1G03502	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03506	104.013	139.957	0	0	0	0	0	0	12.60005	0	10.9554	3116.04
AT1G03510	1.74705	8.121185	0.298203	0	0	1.98179	2.99155	2.193615	2.419205	1.71062	2.28764	0.367933
AT1G03515	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03520	5.65385	0.2732255	0.299853	0	0	1.12635	1.70334	2.6418	2.31696	2.42497	4.83066	5.110575
AT1G03530	7.61883	174.56	4.14083	0.865415	0.66942	20.1903	18.4741	15.12035	7.517015	8.2137	3.70247	0.503209
AT1G03540	1.92778	68.7338	0.241309	177.889	0	0.779654	0.906664	0.886358	0.9547475	2.1738	3.22714	0
AT1G03545	1.61209	24.4028	0	0.541732	0	0.642867	0.688127	0.932298	0.844509	1.43547	1.85023	0
AT1G03550	10.9653	17.6988	11.6623	29.6313	3.8989	0.458933	0.640997	0.718593	0.6819905	0.929853	3.85958	0.4402205
AT1G03560	4.66083	7.13915	1.78455	0.0776492	0	2.87985	3.30187	3.572255	2.22453	3.59188	4.37498	0.683618
AT1G03570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03580	0.14241	0	0	0	0	0	0.179283	0.0863679	0.4428395	1.26685	1.20182	0.291365
AT1G03590	14.9688	1.068372	2.38533	0	0	5.82211	7.3634	6.245285	5.98181	9.90585	13.4652	12.85515
AT1G03600	78.9293	1.448793	0	0	0	28.9612	50.7548	100.50175	387.165	397.189	335.526	84.6823
AT1G03610	4.49792	57.05165	3.68481	971.401	44.9871	4.94472	4.95509	4.74856	6.312885	7.81083	31.6619	17.834
AT1G03620	5.10906	2.73816	3.33661	20.4842	15.2981	0	0	0	0.0298845	0	2.36739	0
AT1G03630	59.7646	1.080051	1.57076	1.04436	0.366414	4.09201	6.22159	39.1255	118.4365	89.5291	2.67179	15.67095
AT1G03640	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03650	2.64489	10.55532	2.05795	0	0	17.5369	11.0242	8.046455	8.72782	2.74869	4.28779	0.73845
AT1G03660	3.47567	2.21457	0	1.03609	2.49872	0.733058	0.285575	0.7809195	2.85668	3.87604	0	1.110725
AT1G03670	0.160808	0.3063895	0.389743	0	0	0	0	0.01497505	0	0	0	0
AT1G03680	102.276	13.37365	21.6396	0	24.1935	103.062	108.787	155.2125	336.6235	249.428	120.736	30.76855
AT1G03687	8.06333	67.92785	5.01271	0	4.44798	21.3476	21.6726	20.592	17.61475	13.3249	5.99395	0.7191025
AT1G03700	1.77356	1.66771	0	0	0	0	0.0998581	0.03397065	0	0	0.207067	1.918485
AT1G03710	25.7335	7.82028	69.9944	1.02299	30.7646	51.4048	14.7144	4.358815	2.15647	0.545456	0	0.2820745
AT1G03720	1.47069	0.405084	0	0	0	0.23139	0	0	0	0	0	0
AT1G03730	6.56754	1.758779	0.087549	0	0	4.31016	5.90993	14.3243	18.96525	24.3699	38.9852	17.58695
AT1G03740	3.59954	20.66725	0.464	0	14.1894	1.16423	1.83998	2.145995	1.319235	1.66587	3.13541	11.46325
AT1G03743	0	0	30.3373	0	0	13.552	24.5904	16.5793	105.8487	40.5187	26.9611	0
AT1G03746	0	0	50.6673	0	0	370.332	237.047	108.3745	653.888	77.7253	52.7072	0
AT1G03750	3.391	2.14991	1.66844	36.2798	73.6538	1.96322	1.89048	2.1557	1.34637	1.82253	3.01838	2.19709
AT1G03760	6.7821	193.0055	3.11214	1.51893	9.64117	11.9504	11.9571	11.932	7.918635	6.81243	8.73494	0.9879515
AT1G03770	3.40607	20.594	2.62506	1.07356	0	2.76008	4.80154	4.663455	4.2131	4.06817	8.94481	1.428004
AT1G03780	14.253	60.89265	2.24241	3.24224	12.2055	17.662	24.8093	22.2644	12.3967	16.319	0.672732	1.056928
AT1G03790	0.0167254	0.4560845	0	0	0	0	0	0	0	0	190.541	0.1132535
AT1G03800	0.529981	1.4283575	0	0	1.13979	0.242547	0.0498	0	0.1177177	0	0.725479	0
AT1G03810	1.94224	0.835545	5.36169	0	0	0	0	0	0	0	0	0
AT1G03820	12.7779	0	0.106472	0	0	0	0	0	0.0919382	1.04334	0.126527	6.20855
AT1G03830	8.61224	33.9931	3.40879	0	0.155752	7.98765	10.0222	9.60338	7.200145	12.0285	9.59568	0.585484
AT1G03840	0.552045	0.2155605	0.289522	0	0.703282	1.56849	10.9852	14.67995	7.19434	9.9236	11.0231	1.511215
AT1G03850	3.38555	0	0.369156	0	0	0.107025	0	0.1454065	0.167966	0.395335	0	25.59945
AT1G03860	41.063	337.965	82.6876	0	0	226.952	192.203	107.78	106.421	47.0907	26.1813	11.29875
AT1G03870	9.50427	0.127707	0.259569	0	0	0	0	0	0	0	9.95036	7.40287
AT1G03880	0	0.083162	0.0511552	0	0	0	0	0	4.9193505	374.653	0	0.253853
AT1G03890	8.58E-03	9.49E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.25E-02	2.40E-02	1.87E+00	7.51E+03	0.00E+00
AT1G03900	30.782	224.369	30.7313	6.07181	34.3842	30.434	25.6153	24.5814	29.69855	37.9054	10.9271	18.2645
AT1G03905	3.99279	6.105055	0.372343	0.431579	3.67322	2.49924	1.42549	1.226245	1.800985	5.58071	10.1725	0.9261505
AT1G03910	23.9304	323.7835	6.48315	0.106801	25.5463	39.2388	44.3255	35.1472	20.7448	24.923	22.6642	6.008175
AT1G03920	2.87413	1.724074	1.0885	612.241	14.9169	1.06428	0.293862	0.1289895	0.1655895	0.205834	0.0520367	0.6693765
AT1G03930	8.62341	3.32564	2.02779	85.361	2.74019	1.60631	2.48013	3.45899	4.007925	6.31135	13.5716	3.60761
AT1G03935	161.031	0	0	0	0	4.00969	0	2.961175	15.18025	0	28.0965	1563.29
AT1G03940	0.89239	1.025516	0.843882	0.0415299	0	0.658787	0.641462	0.5421445	0.504771	0.9139	0.99689	0.7488755
AT1G03950	9.87642	13.1188	9.89032	0.143306	0	0.793605	0.530238	0.3593735	0.558925	0.721358	10.0945	4.757975
AT1G03960	7.16062	60.1105	2.18745	1.40841	1.44197	4.26655	5.32438	4.181845	2.877005	2.17262	2.9553	1.110082
AT1G03970	13.3724	24.38305	12.2424	0.688843	4.35811	20.5441	15.9942	13.02645	12.25715	17.3797	42.4664	20.89505
AT1G03980	0.693113	11.49015	0.583014	0	0.478828	2.45302	1.51021	2.01885	1.0647075	0.41929	0.228295	0.4951275
AT1G03982	0.0136356	0	0	0	0	0	0	0.03544055	0	0	0	0
AT1G03990	1.64255	22.08	0.271301	7.6625	0	0.613183	0.63568	1.05635	1.04693	1.84956	7.70571	0
AT1G04000	6.90867	24.7228	4.11097	4.27947	13.0393	79.2145	56.6807	59.6904	57.4318	54.3443	52.7797	1.530581
AT1G04010	6.07737	425.77	2.29558	0.0788154	19.7633	3.12994	3.11705	2.72304	1.730035	1.57304	6.00281	1.2642775
AT1G04020	7.44477	34.63435	0.187474	0	0	22.555	20.5027	18.28175	11.10895	13.5728	0.322488	0.7988915
AT1G04030	6.90151	223.775	2.96234	0.372631	58.3732	23.2953	22.568	19.5169	10.5978	11.6011	5.19083	0.62455
AT1G04040	6.77803	8.101305	0.973196	0	3.37386	2.11105	1.206	1.655615	1.49389	1.14769	0.625643	52.47295
AT1G04050	5.20509	10.162875	0.982781	0.091029	17.9434	4.97532	6.11123	6.92506	2.53344	1.47368	1.7184	0.4526345
AT1G04070	15.3631	42.7753	75.3375	0	7.08365	348.852	197.582	122.7515	132.4905	58.725	129.935	2.75348
AT1G04080	47.0644	142.619	14.3042	0.500084	2.29045	41.0776	47.1971	44.40095	31.68495	33.1376	28.5242	8.869455
AT1G04090	2.01356	25.12055	3.00239	21.5288	16.1955	0.99328	0.65929	0.6754795	0.4461355	0.402485	0.319715	0.6984885
AT1G04100	3.61177	9.580415	2.48811	4.87687	11.5336	1.45523	1.03407	1.176685	1.920825	2.44126	2.5625	1.78902
AT1G04110	1.55798	1.004223	0.138258	0.119383	0	1.50824	1.13063	1.012053	0.545487	0.71442	0.346009	2.650555
AT1G04120	23.3792	60.1192	2.82185	4.25378	0.744603	3.86409	5.66888	7.348535	11.86225	53.0214	104.986	9.886175
AT1G04130	12.2656	68.303	4.83159	0.167815	0	24.5021	25.0708	15.8588	10.92285	6.16356	3.84553	2.42392
AT1G04140	20.6784	23.4848	7.69237	14.156	5.01065	22.907	19.9723	21.9425	20.75425	23.6071	20.7664	10.40912
AT1G04150	1.48342	0.1016575	0.0839087	0	0	25.899	27.1647	18.45275	7.427955	5.51623	0.327379	0
AT1G04160	4.1491	0.982108	0.50596	638.085	4.47507	3.57165	2.70581	2.69146	1.118645	1.61823	0.58189	1.412593
AT1G04170	51.0504	103.88495	34.4316	72.6148	0.16696	169.67	139.689	99.58345	102.64375	77.2475	60.9268	14.9403
AT1G04171	0	0	0	0	0	0	0	0	0	0	1.48536	0
AT1G04180	0.0204583	0.2113275	0	0.21318	0	3.27845	0.897527	0.2237205	1.50951	0.619582	0.292538	2.20759
AT1G04190	26.6451	3.370405	13.7886	0	0	103.263	108.396	65.89085	55.3623	39.5266	31.8402	7.87417
AT1G04200	13.12	88.85785	1.79894	0	0.12897	6.39482	7.39317	7.394015	5.36811	8.37744	11.4438	3.742955
AT1G04210	12.7374	6.247405	1.32136	35.8316	40.8184	10.6071	12.0987	12.67065	8.087985	10.8824	7.28429	7.00198
AT1G04220	20.4477	0.1099875	0.468785	0.105028	0.0998184	2.87601	13.0694	4.471005	5.856565	4.33015	0.841494	4.51983
AT1G04230	8.73236	59.1985	4.6714	0.619667	84.3419	13.3105	17.1117	12.9243	12.13755	11.3454	21.6316	3.48857
AT1G04240	8.37466	0.4210815	0	0	0	0.226297	0	0.0968576	0.2694545	0.152035	0	10.69509
AT1G04250	2.83092	0.068588	3.46738	0	0	0.371148	0.389252	5.976745	39.6897	24.0473	26.479	39.5719
AT1G04260	22.1265	78.445	11.5704	0.357799	4.62825	42.1134	28.6104	31.2655	52.73495	53.5275	87.9557	4.23715
AT1G04270	453.56	189.4615	201.15	0	0.284691	3491.96	1856.47	1398.3	1714.865	881.731	710.8	192.407
AT1G04280	8.02377	0.776842	0	0	0	0.0650224	0.0866923	0.634281	2.05276	0.281289	1.0292	10.334155
AT1G04290	22.8776	11.33713	184.587	2.68987	12.7964	34.1276	17.7196	10.07648	18.56985	13.7443	22.8979	11.0145
AT1G04295	0.820071	15.71265	25.6341	0	0	3.54798	1.07265	1.04055	2.149055	0.752221	0.474528	1.09409
AT1G04300	14.3149	269.5175	7.3623	156.071	14.6285	7.62235	6.63759	7.395705	5.21712	12.4433	18.5868	7.237585
AT1G04310	5.42989	6.042595	0.133484	0	1.75588	7.09142	5.84407	4.84706	4.769505	11.2293	29.7704	3.158325
AT1G04320	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04330	0.227463	0.1780785	0	0	0	0	0	0.0321138	0.7321505	1.83788	92.2646	1.555406
AT1G04340	27.5596	1.40401	19.8827	1.63685	2.97259	160.767	119.008	72.46695	75.51535	41.5523	38.9501	9.449145
AT1G04350	6.77063	0.1221815	0.939966	0.165894	0	0.342076	0.533673	0.2616005	0.412708	1.26037	37.9796	5.488095
AT1G04360	0.518216	11.330705	0.376551	0	0	2.89758	2.16294	1.52293	2.36255	2.63414	2.04322	0.8229205
AT1G04370	0	0	0	0	0	11.4885	0	0	0	0	0	0
AT1G04380	0.130914	0.183104	0.345288	0	0	1.08598	1.60872	3.68914	4.224225	0.894696	1.86857	0.134943
AT1G04390	3.2794	6.207495	0.373035	3.54745	0	1.30726	1.56856	1.622695	1.17211	1.75152	2.6201	0.762049
AT1G04400	39.1312	5.447315	1.74582	0	0	2.2035	4.89756	9.33249	13.9368	15.7165	6.7803	45.16125
AT1G04410	236.116	171.189	62.3053	0	0	468.319	335.185	338.051	527.2925	584.234	208.412	265.5945
AT1G04420	24.2416	26.0279	2.68032	0	24.8211	7.01597	13.8192	16.91155	30.5833	32.221	12.9627	17.4973
AT1G04425	9.24902	0	6.99762	0	0	16.9543	28.8902	47.8404	60.147	52.8154	2.46093	4.421255
AT1G04430	31.5746	4.53969	8.67835	2.86981	52.6378	1.93445	3.6768	5.748105	4.95748	8.4604	11.2931	29.0155
AT1G04440	15.4534	25.801	3.35425	0	0	4.04202	8.28101	9.905105	9.206795	11.0599	18.2731	14.18285
AT1G04445	0.115952	0.85342	0.38126	0	0	0.0984029	0.332014	0.103461	0.1007171	0	0.230115	0
AT1G04450	3.00282	1.159145	32.1121	60.0186	47.6732	0	0.102768	0	0.0941103	0	0	0
AT1G04457	0.591474	0	0	7.52559	0	2.21509	1.73316	0.4124595	0.241621	0	0.643949	0
AT1G04470	0.988458	1.752425	3.79336	51.018	105.401	1.50571	0.277809	0	0.0106487	0	0	0
AT1G04480	241.031	36.4399	172.504	0	60.2269	807.571	546.21	380.3395	459.7785	165.659	88.9589	68.88105
AT1G04490	0.425392	0	0.108736	0	0	0.0838168	0.104846	0.09530675	0.04922125	0.312075	15.8066	4.703035
AT1G04500	0.433413	1.292817	4.27533	880.59	14.966	0.061888	0	0	0	0	0	0
AT1G04501	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04510	28.6155	71.26305	6.43562	0.0564594	45.1555	77.5128	62.4744	54.14355	40.8552	37.1296	24.2476	7.053745
AT1G04520	17.5755	0.72887	0.212058	0	0.636681	33.4444	91.9482	85.46705	62.48285	40.115	7.664	2.76094
AT1G04530	38.8988	0.939216	6.61219	0.140155	0	16.1502	21.4565	25.29845	28.0845	25.3098	36.1869	13.58765
AT1G04540	2.87008	3.35908	7.00246	534.583	128.537	3.61535	1.00966	0.01624435	0.1284028	0.17186	0.484172	0.257997
AT1G04550	18.934	0.404999	1.45788	0.163975	0	40.5525	49.3969	47.5798	50.059	47.1989	55.7813	4.830905
AT1G04555	3.63041	1.6076	0.878388	0	0	3.55575	5.16836	5.39981	5.27871	4.40717	17.167	1.15963
AT1G04560	3.91E-02	0.00E+00	1.79E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.26E-02	7.44E-02	1.93E+01	9.95E+03	0.00E+00
AT1G04570	2.44	0.8600115	1.88416	8.92273	1.06559	1.19859	0.779665	1.30816	1.670115	3.9013	8.57377	0.1381735
AT1G04580	3.2804	0.316926	0.274159	0.0787727	0	0.0399673	0.154083	0.2248575	0.338586	0.434842	0.845443	0
AT1G04590	17.7424	28.8787	16.84	0.538979	21.874	40.6192	41.3328	34.1787	21.30405	18.3325	22.2165	1.57741
AT1G04600	1.24568	85.40645	1.31232	506.379	175.049	0.463954	0.477728	0.5710615	0.2819815	0.420356	0.18642	0
AT1G04610	0.392187	0.052513	0.408242	0.131783	0	28.8833	38.1884	29.93105	19.75065	8.25829	6.2145	1.23317
AT1G04620	8.23663	3.645295	0.642343	0	0	1.8062	5.31524	11.4593	11.91395	17.7454	21.1187	2.611565
AT1G04625	0.120151	0	0	9.93444	0	0.354146	0.446554	0.315229	0.3737375	0	0	0
AT1G04630	37.4854	53.71635	174.163	9.543	82.462	195.425	157.253	116.469	161.027	103.182	56.2946	2.815085
AT1G04635	4.88273	3.404925	3.63781	0	14.4334	40.7883	27.6471	23.2501	25.4099	14.7082	13.5536	0.80399
AT1G04640	10.3115	3.2957	2.75725	0.689201	0	17.1368	11.62	10.48774	15.58385	7.56608	3.04096	14.3013
AT1G04645	7.86259	2.252355	0	0	0	560.852	215.707	40.1573	5.743945	11.8459	1.49975	0
AT1G04650	2.2226	112.75935	0.445103	0	0	5.17602	5.84926	5.31222	2.77856	4.33755	1.25713	0.353689
AT1G04660	9.03866	1.51916	0.120443	0	0	31.2209	11.5096	595.0285	1406.62	1135.74	844.486	0
AT1G04670	12.2044	0	202.285	0.198429	0	0.166152	0	0	0	0.286387	0	0
AT1G04680	43.8698	0.39213	0.534558	0	0	3.60183	2.48525	6.108765	15.157	56.373	15.6266	19.83485
AT1G04684	0	18.13245	0	0	0	0	0	0	0	0	0	0
AT1G04690	58.6444	1.259912	24.4285	0.151998	0.150624	87.8231	97.7904	107.4125	156.797	191.506	155.509	29.24145
AT1G04700	1.73303	14.7236	1.87466	3033.02	87.2884	0.585589	0.436821	0.3856045	0.334451	0.946041	1.64123	0.9858635
AT1G04710	14.0581	50.6913	15.5565	2.28299	5.05639	9.63012	10.6099	10.60475	12.43465	14.7668	21.4235	4.357435
AT1G04720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04730	4.13694	82.6324	0.312018	1.49025	2.43457	3.92297	4.21542	5.846165	3.205935	4.1563	0.300573	0.727195
AT1G04750	71.5291	122.096	16.9346	4.40254	0	192.427	173.444	130.0625	166.5255	131.895	211.12	47.6017
AT1G04760	12.2976	42.61515	8.54817	139.587	59.4176	26.3983	29.4897	28.8622	26.18565	23.2126	4.7758	1.661471
AT1G04770	19.0997	7.52695	1.79754	66.3833	0.727165	8.77234	15.7314	5.43977	14.5219	29.8546	12.0083	5.739085
AT1G04778	0.68766	0	0	1.7232	0	0	0	0	0.3743835	9.63487	151.852	1.591885
AT1G04780	14.1437	8.93057	1.70211	0.167614	0.390617	4.22083	4.8121	6.21594	4.49828	9.34942	3.58099	10.8882
AT1G04790	11.2992	34.30735	3.83351	67.8874	152.12	12.1244	12.002	13.89275	9.160515	8.23273	10.2257	3.43665
AT1G04800	28.2857	9.871415	0.22417	0	0	0.8545	0.747181	0.9651505	0.6279985	1.17997	1.15094	69.62625
AT1G04810	14.7754	118.3325	8.12681	0.227691	0.27068	16.6072	16.0928	15.98395	10.21959	12.2723	9.34531	7.28519
AT1G04820	304.379	440.5035	216.558	101.601	167.923	457.31	497.316	358.841	336.2575	355.879	101.657	33.07305
AT1G04830	8.7905	93.29745	5.50351	24.2821	51.1102	9.12838	11.3165	11.42125	12.73335	20.1804	64.8081	1.667663
AT1G04840	0.877824	21.95905	0.463452	0.384423	0.086823	0.650937	1.2483	1.347385	0.705613	0.465539	0.770246	0.12192
AT1G04850	47.6752	351.673	47.4141	0.632437	28.0125	86.5284	78.6864	53.9453	40.1384	51.1813	48.4923	17.27565
AT1G04860	7.14492	29.6983	2.38735	10.8517	2.14512	13.1777	9.41047	7.711605	5.846375	10.3055	10.3831	4.810365
AT1G04870	16.9092	12.9176	4.86999	3.73439	7.66164	100.597	106.047	60.89605	39.7172	19.5556	5.62542	7.253925
AT1G04880	14.0552	146.8895	44.0544	108.849	621.932	55.9101	29.3264	4.99365	1.63464	0.0994532	0.538122	0
AT1G04890	0.487326	2.399585	3.53878	22.6814	3.05821	0.0284741	0	0.0061517	0	0	0	0
AT1G04900	8.20454	29.7452	5.86119	0.50947	0	15.4758	17.1214	11.4602	10.1239	7.14408	6.26556	1.159389
AT1G04910	13.4897	163.9395	6.60552	0.186223	0.0787524	5.73567	6.96734	6.0829	5.713245	7.53786	8.48468	7.67841
AT1G04920	3.04473	6.82024	14.8127	0	0	0.104757	0.0334144	0.0464207	0.0155237	0.298273	6.84956	0.123467
AT1G04930	4.35627	115.2	3.63835	0	0	10.1312	7.46171	5.345555	5.276535	4.33781	1.29826	0.408349
AT1G04940	36.884	38.89265	8.04099	0	0	50.1364	65.3232	74.39575	120.6755	79.1882	36.9275	20.75565
AT1G04945	5.53145	12.3712	2.98093	0	0	14.7006	15.5544	10.8618	8.351255	5.97842	13.8817	0.4163785
AT1G04950	10.75	39.84095	4.02675	0.0814196	0	9.9873	13.2272	16.0941	12.89345	17.0987	21.503	1.627815
AT1G04960	9.76486	9.63742	4.73826	2.38447	0	15.0511	16.4175	13.8534	12.1095	9.7599	17.5849	4.6079
AT1G04970	14.5175	6.267185	1.92046	38.5184	10.3197	4.68419	7.39614	7.337795	9.36703	11.3315	27.3144	7.682095
AT1G04980	12.6773	0.478392	13.3781	11.3963	0.953284	25.9684	30.316	15.8913	16.1356	23.0105	23.115	3.449335
AT1G04985	19.952	30.282	26.0694	43.2159	110.942	29.9954	27.1144	26.60435	32.96445	21.8694	28.3352	8.621265
AT1G04990	18.994	10.41265	11.8525	12.9688	46.1304	5.21338	6.23155	4.384795	5.163525	11.7224	44.6002	3.751515
AT1G05000	1.56285	5.42271	0.157952	0	0	1.16586	0.413676	0.8029015	0.872394	0.644777	0.806613	12.21785
AT1G05010	6.29865	0.363234	0	0	0	0.0754973	0.0599342	0.1653165	0.534884	2.65146	0.477611	196.0305
AT1G05020	1.32449	105.04735	1.99336	13.1841	8.7991	0.795094	0.12607	0.0472218	0.135137	0.351214	0.895244	2.874855
AT1G05030	4.00035	5.670265	0.934609	1.20206	0	2.11344	2.14115	2.41507	2.477795	2.63277	5.05576	0.7509395
AT1G05040	1.60479	0	26.992	0	0	0.0962082	0.051561	0.04612435	0	0	0	0
AT1G05055	8.08601	8.625425	4.76119	0	0	26.4709	29.4837	20.5177	17.38875	11.9299	12.9593	3.472005
AT1G05060	9.70799	21.3934	2.67173	4.61067	2.19062	8.77865	9.60068	9.80925	10.85297	6.65125	25.451	2.129436
AT1G05061	0.598563	29.66555	0.412135	0	0	0.219876	0.258499	0.294713	0.1045114	0.168077	0.0976047	0
AT1G05065	7.7837	0	0	0	0	2.06933	4.59603	4.98614	15.6196	6.84558	32.6053	13.33784
AT1G05070	16.3861	4.6451	1.20259	0	0.209147	18.2919	21.7345	19.48475	22.0228	20.6119	48.0663	9.991415
AT1G05080	1.24391	0.196501	0.456524	0	0	0	0	0	0	0	0	0.2190815
AT1G05085	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05090	0.337501	0	0.105891	0	0	0.221	0.160833	0.229586	0.2479135	0.0791149	0.439095	0
AT1G05100	0.868167	0.769305	0.159917	0	0.39345	0	0	0.168946	0.07658995	1.10525	7.10079	2.795895
AT1G05120	12.451	17.6982	4.69938	6.54693	623.935	6.79611	6.94708	9.090085	4.786575	6.35242	8.3614	3.229725
AT1G05135	6.59237	13.52464	0	0	0	0.110279	0.874751	0.4138735	0.730835	0.579843	0	10.295835
AT1G05136	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05140	15.3234	4.39702	0.331086	0	0	5.27327	9.10689	14.6931	23.29725	20.0754	21.0987	7.93247
AT1G05150	16.4661	4.656995	3.40557	0.11705	2.60921	7.10316	10.9529	13.2318	15.1656	25.9431	28.2697	8.689015
AT1G05160	7.05922	0.8057715	1.69306	0	5.64255	3.14835	4.53098	7.24092	12.3147	35.0079	127.638	0.556455
AT1G05170	6.38022	55.5343	0.247431	0	0	0.410018	0.399861	0.9159065	1.28864	4.54026	4.75302	2.36746
AT1G05180	15.5493	33.07035	7.2947	0	0	32.2278	33.9848	24.73115	18.29885	11.0894	8.39236	7.01061
AT1G05190	182.065	117.45395	6.71308	0	0	84.3759	131.443	218.5785	444.018	268.315	31.1149	114.866
AT1G05200	5.78608	1.098195	0.0190132	0	0	0.668505	0.413104	0.6485355	0.3660405	0.605995	0.386394	4.226165
AT1G05205	40.0102	31.30065	129.375	0	2.14874	186.39	172.061	102.8715	156.107	81.9586	95.0892	6.22724
AT1G05210	11.9311	3.490565	24.8332	0	0	85.6619	96.9831	55.6079	63.36095	26.0637	8.02954	8.27212
AT1G05220	0.239808	0	0.1149	0	0	3.79277	2.07311	2.570435	8.26663	20.9246	16.7805	1.721795
AT1G05230	6.1395	1.014998	0.0755512	5.15851	0.957273	0.568669	0.777438	2.45436	4.52613	4.75533	2.19795	3.30084
AT1G05240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05260	9.74996	2.101282	0.139392	0	22.4405	0.572879	1.80078	0.526107	1.056337	1.54731	1.31694	38.3951
